variable,mean,median,sd,mad,q5,q95,rhat,ess_bulk,ess_tail
"u[11,254]",0.239473338256975,0.2426975,0.23152806700028764,0.23675313227999997,-0.13756110000000002,0.6101884999999997,1.0004130988817292,4180.578743767955,3176.2257362095334
"u[12,254]",-0.6894425825075,-0.6892910000000001,0.2339221200302505,0.23598025289999996,-1.074034,-0.3101108500000003,0.9996330553819439,4068.03506290601,3440.2588288565244
"u[13,254]",0.449189092804075,0.44885200000000003,0.20643704154843545,0.20915334719999995,0.10525955000000001,0.7826727499999999,0.9999567772266011,5685.040082454129,3275.774378509583
"u[14,254]",-0.5125651105075,-0.5135350000000001,0.2417754285491373,0.24014932409999995,-0.89767995,-0.12058095000000014,0.9999304249112411,4308.474268155714,3131.486719861084
"u[15,254]",-0.12145745154582499,-0.1236815,0.23158805266643426,0.2366170296,-0.5035023999999999,0.25562699999999994,1.0004117700049897,4225.368081091822,3466.824659091964
"u[16,254]",0.41870574187825,0.418577,0.21261775697959168,0.21324458189999998,0.07185201500000003,0.7632719499999997,1.001787057449867,4368.446436776946,2775.76251979223
"u[17,254]",0.0014334472966249922,-6.414375000000001e-4,0.21443299197181423,0.21781395509999998,-0.349362,0.3558453,1.0001365918325225,5411.4716856004325,2720.0849246331977
"u[18,254]",0.3940926841445,0.39293999999999996,0.2165732874824323,0.21270639810000003,0.042165200000000014,0.75633475,1.0010413937346894,5819.072686339443,3211.415571688236
"u[19,254]",0.4997351069775,0.49724100000000004,0.21635945153936115,0.21801262349999997,0.1548352,0.8521848499999998,1.000437194685005,5359.578274026217,2678.8165514134084
"u[1,255]",0.40740357300575,0.40415999999999996,0.20937274888727836,0.2086855869,0.06239908,0.7512738000000001,1.002769873160744,6341.4126571935,2728.2247737098273
"u[2,255]",-0.16367636195825,-0.162364,0.21149790189025997,0.21527426129999996,-0.5121482,0.18711644999999988,1.0007684473366274,6424.220751353977,3245.3536086159447
"u[3,255]",0.79361307875,0.793308,0.21176567017282216,0.2066047577999999,0.44494365,1.1449354999999997,0.999991020745375,6386.2055707910295,3321.910258090121
"u[4,255]",-0.7553930244,-0.7555275,0.22724923907402608,0.2229185469,-1.1312734999999998,-0.38233035000000015,0.999781673814346,4437.872569530123,3239.6930351323444
"u[5,255]",0.2200452866965,0.2215515,0.23274354669182573,0.23626698774,-0.160157,0.6071113999999999,0.9994834399489559,4127.629712409003,3387.027022685324
"u[6,255]",-0.3420157906996,-0.34135550000000003,0.2180105608194194,0.21972650910000002,-0.69877315,0.019102539999999998,0.9999120658835737,5552.538972202802,3114.500380109208
"u[7,255]",0.08147740584462501,0.08203705,0.23081862814606202,0.22864909242,-0.29583990000000004,0.4585309999999999,1.0006550800756226,5021.143864676145,3337.849044235539
"u[8,255]",0.436625917944,0.4347725,0.22652811491828737,0.22517654669999998,0.06520037500000002,0.80502295,1.0016476839719153,4098.603992653755,3334.2240399671937
"u[9,255]",0.1033682683515,0.1026485,0.20661151851020526,0.20564195735999996,-0.22818985,0.4462608499999999,0.999879312572976,5088.551661765016,2965.6257820870283
"u[10,255]",0.36220727172945,0.3640245,0.20622410725026877,0.20165583899999998,0.02199717000000001,0.7026758999999998,1.0010285898421045,4586.053996973824,2830.8367875339623
"u[11,255]",-0.9655230515,-0.9659805,0.2343716532186047,0.23992915800000003,-1.3455795,-0.5735992500000001,1.0018277452236517,4919.354894393795,3440.9163948323944
"u[12,255]",-0.916861883625,-0.9133035,0.232483398928097,0.23584459500000002,-1.2936775,-0.5342408500000004,1.0006512460980528,4673.76163673342,3272.714864529091
"u[13,255]",-0.3216997022349,-0.32277900000000004,0.21136618874654056,0.2123023895999999,-0.66537335,0.03131943999999985,1.0007427098370953,6479.178222737118,3243.465341755263
"u[14,255]",-0.120861119470025,-0.11690400000000001,0.23052255709876465,0.23338651833,-0.49059004999999994,0.2540317499999999,0.9998477666643655,4634.331040358313,3386.357488282965
"u[15,255]",0.586224360053,0.589218,0.2328926084559475,0.234228561,0.20112465,0.9600131,1.0006346939085853,4422.239098960303,3650.4619960184923
"u[16,255]",0.803454162,0.8024914999999999,0.21060846412622614,0.2135996646,0.46490415,1.1476359999999999,1.0003708198488404,5459.80944718118,3042.438955413593
"u[17,255]",0.48446106766575,0.487886,0.20702974853414186,0.2060109765,0.13859635,0.8158429,1.0018969262261663,4788.434862840203,3252.5358466248326
"u[18,255]",-0.39813065918025,-0.399458,0.2133842147771215,0.2128413147,-0.74759425,-0.0439450900000004,1.0019062188777395,4902.571767776363,2921.7848541163316
"u[19,255]",-0.29471879460695,-0.29668300000000003,0.2089125124815078,0.20639126340000002,-0.6374183,0.054414329999999976,1.0000494824445547,4950.370324403452,2580.7880899601337
"u[1,256]",-0.10460714455020001,-0.103384,0.21482166221315419,0.21273738443999998,-0.46168359999999997,0.2526867999999999,1.0019765839882642,4926.7853419083185,2795.0597033784484
"u[2,256]",-0.3824603680945,-0.3875745,0.21296772490454896,0.2117249169,-0.73049875,-0.027375420000000112,1.0012590465892004,5483.138088345201,3043.608319600721
"u[3,256]",-0.6056424947825,-0.6072949999999999,0.21580023721806246,0.2182728198,-0.95224575,-0.2480544500000001,1.0033506623706385,5627.9507914874675,3390.4716139366396
"u[4,256]",-0.302900199388725,-0.3033885,0.2328210161268847,0.23408845530000003,-0.689444,0.08695516999999989,0.9999651398446936,4238.157647037205,3476.822926053177
"u[5,256]",-0.103300507640025,-0.1014265,0.23838932895058654,0.23985206279999996,-0.49529745000000003,0.279971,1.0003244498645811,4208.767312736039,3639.3017242297365
"u[6,256]",0.298456232644,0.3019235,0.21257534149208826,0.2129095143,-0.05668579999999998,0.64984445,1.0005220151845797,4800.3152449034405,2976.579393580423
"u[7,256]",1.37309780075,1.37027,0.2365657882337653,0.23696395799999986,0.9861822,1.7624475,1.001138661580606,3454.0716242407284,2899.8233715078795
"u[8,256]",-1.19735896475,-1.193425,0.23077712706172326,0.23160435899999998,-1.577666,-0.8240840500000003,1.000314214583226,4203.921620334173,3324.534806273489
"u[9,256]",-0.39678192371057497,-0.3954715,0.21487773784200412,0.2209177782,-0.74661115,-0.037845505000000015,1.000849004991498,5302.997342407906,3180.2742569149386
"u[10,256]",0.258977057583225,0.2557505,0.21416068245332096,0.2107174902,-0.09786982499999998,0.6173337,1.0011893761927362,5008.640414829013,2719.857267000545
"u[11,256]",-0.720339832255,-0.7217385000000001,0.23705745727968494,0.2366140644000001,-1.1040615,-0.33109400000000005,1.000753168306345,4616.502096731187,3315.365568104153
"u[12,256]",-0.6747666942325,-0.6763045000000001,0.23363085706473005,0.2340921618,-1.0577515,-0.29182435,1.0004195606640343,4232.305670503057,3075.0833712510735
"u[13,256]",0.88628344275,0.8864905000000001,0.20903915909659523,0.2097760392,0.54753495,1.2341159999999998,1.0004454481064164,5475.7813891307605,3151.4094930928313
"u[14,256]",2.235738555,2.23199,0.22963020403969958,0.22295338800000025,1.8525965,2.6222915,1.000258770320686,3778.948438428057,3197.3763595447217
"u[15,256]",-0.11918380092094999,-0.1179875,0.22828685845593563,0.22228384584000002,-0.5052746,0.26537929999999993,1.000330335720063,4817.854208295109,3321.05791563737
"u[16,256]",-0.6740168168475,-0.6711905,0.2112663736191699,0.21820684409999996,-1.023596,-0.32655650000000014,1.0003092633743893,5577.907600850673,2953.9892971780423
"u[17,256]",0.34411829502625,0.3438505,0.20550432394630733,0.20256244889999997,0.004959032000000006,0.6781000999999999,1.000339740471014,4879.713955487982,2597.2180333641913
"u[18,256]",0.059795139062200006,0.05803725,0.21454975774717056,0.21009568775999998,-0.28754820000000003,0.4221892499999999,1.0005465932345152,4724.197743436098,3552.3654537920384
"u[19,256]",-0.17510760321925,-0.176321,0.2205712395334985,0.21680430450000002,-0.53899365,0.18703539999999982,1.0002041902181305,5749.616293979164,3030.258431152818
"u[1,257]",-0.649689985875,-0.650155,0.21119747882030118,0.21845295569999998,-0.9969972500000001,-0.3037628000000001,1.001928801725153,6374.8796348272635,2951.4939061877235
"u[2,257]",0.48685684028,0.48355349999999997,0.2104874636701498,0.21491695470000002,0.14375075,0.83145815,0.9997576100721214,6309.364200204819,3187.29445228486
"u[3,257]",-0.512731849463225,-0.513452,0.2049734496089746,0.2048463942,-0.8525057999999999,-0.17372775000000004,0.999969570618631,5679.455209941935,3218.479553307755
"u[4,257]",0.56521622394,0.565098,0.23289128046551305,0.2316740412,0.16700020000000002,0.9455751499999991,1.0005390522750357,4174.368600725418,2964.676565537756
"u[5,257]",0.46303694099195003,0.46813649999999996,0.23146797027860475,0.22254048390000006,0.07631904,0.8424868999999999,1.0005377228638042,4465.209885204046,3117.8566307876013
"u[6,257]",-1.1907301005,-1.1904400000000002,0.21039549513165412,0.202841919,-1.538615,-0.84164375,0.9996116290180495,5428.801077283929,3277.4408017573605
"u[7,257]",-0.827610941475,-0.829168,0.23141732449741254,0.23145461640000004,-1.214641,-0.4437477000000001,1.0002906335321824,4698.513368906705,3303.6713413872485
"u[8,257]",-0.476601750192675,-0.4774935,0.23000969937100157,0.2313434214,-0.8600087500000001,-0.08960783000000021,1.0008720392574384,4224.383950856212,3503.392708811778
"u[9,257]",0.617311535415,0.618231,0.2070139569222838,0.214020723,0.28540485000000004,0.95628395,1.0000896071018297,6112.984229813732,2797.2958094138667
"u[10,257]",-0.08115824351335,-0.07983509999999999,0.20679032151711807,0.20693930648999997,-0.41980735,0.25398759999999965,1.0003915519287603,5465.366944498168,3333.9424256793873
"u[11,257]",0.6580256466,0.6619839999999999,0.23138182207124963,0.23152874639999985,0.26675909999999997,1.032716,1.00149946523379,4427.895270733505,3410.4422781067697
"u[12,257]",-0.1202180839909,-0.11963,0.22894427096737985,0.23029159083,-0.49443509999999996,0.24635495,0.9997037234144933,4342.948270017336,3677.5729736830235
"u[13,257]",-0.097746891932145,-0.09727615,0.21265513354246762,0.21554031386999997,-0.44818585,0.25160039999999995,1.0005579860391063,5790.411124395688,3386.2217338821597
"u[14,257]",-0.25362989878825,-0.25195999999999996,0.22502209887954203,0.22138183200000003,-0.62638655,0.11955054999999964,1.0002156631351118,4528.8224394211775,2976.180049231794
"u[15,257]",-0.48756853894675,-0.4888795,0.22735950716727382,0.22904020229999994,-0.86644015,-0.10587995000000004,1.0003335282902222,5275.238138807114,3359.0577342219813
"u[16,257]",0.16528469702525,0.16464,0.21519140561941358,0.21504319808999997,-0.1955866,0.51555825,1.001270884568833,5661.982987526127,3160.427102329288
"u[17,257]",0.32090270964425,0.31851450000000003,0.20954245792273027,0.20674412220000002,-0.019640305,0.66510645,1.0007267137871259,6098.375783411299,3102.0696628646665
"u[18,257]",0.76456324348,0.7648900000000001,0.20420329707402143,0.20360026890000002,0.4294434,1.0955604999999997,1.0001560175483384,5956.947983788262,3048.466139022408
"u[19,257]",0.656488490015,0.6535925,0.21368529050533794,0.21798593669999997,0.30212479999999997,1.0025769999999996,1.0013632147772902,4873.541636361536,2845.7666192642932
"u[1,258]",0.6851139760095,0.691031,0.26553932888075127,0.26761448909999996,0.24442660000000002,1.1245809999999998,0.9995971049921888,6240.748247217655,2912.13105889489
"u[2,258]",0.329433634654,0.32929600000000003,0.27052656410754683,0.27951013019999993,-0.11150689999999998,0.7693899499999999,1.0007347144142444,5953.030426282644,3398.695227559302
"u[3,258]",-0.5085212528398,-0.512877,0.2657139208262036,0.2601273591,-0.93967435,-0.07210231000000031,1.0006254365009084,4727.295967233588,3274.506104728745
"u[4,258]",-0.48463626572657503,-0.4919075,0.3067488134955048,0.30462240900000004,-0.9851922999999999,0.016447274999999754,1.0002915681421212,4432.891318558675,2940.52456338239
"u[5,258]",-0.474115221074375,-0.4778975,0.30764685726526714,0.30639633990000004,-0.9754729999999999,0.03829387499999971,1.0023005504895892,4002.791868244991,3708.970029421961
"u[6,258]",0.26121426954085,0.261726,0.2745533430816139,0.27369922776,-0.19059795,0.7114420499999997,0.9998346825948505,5095.61516474602,3060.001986230796
"u[7,258]",1.2526176675,1.248295,0.3096566580308844,0.297105627,0.7457571000000001,1.7638274999999997,1.0006922923461639,3928.7300409634618,2565.147186622525
"u[8,258]",0.32345795020650003,0.312367,0.3140969322723071,0.3140658297,-0.182503,0.8473575499999999,1.0006562636824134,4658.76345235979,3578.497098266937
"u[9,258]",-1.231964337,-1.2304599999999999,0.2682027751704524,0.27754271999999985,-1.6726670000000001,-0.7951801500000003,1.0016874076642006,4683.764134978953,2961.2531567881283
"u[10,258]",-0.475880101043125,-0.4734085,0.2658206049457139,0.26350546319999996,-0.908843,-0.0417611600000005,1.0010756293213023,5257.005837349777,3161.451613217908
"u[11,258]",-1.1151219358,-1.114315,0.3037886747166986,0.3066572775,-1.6008365000000002,-0.6300552500000002,0.9997985747364948,4753.306851124661,3341.8451500819747
"u[12,258]",0.16621630923225,0.162294,0.3108608076845353,0.31378198593,-0.34210555,0.6720011999999997,1.0005071507529175,4803.533213569328,2853.0142522340093
"u[13,258]",0.65107475359925,0.6498619999999999,0.2661531080688621,0.25915551480000004,0.21219475000000002,1.0801879999999995,1.000152557193113,5329.431508821338,3173.3742082643735
"u[14,258]",0.991660703125,0.996335,0.3083332765395896,0.3118953032999999,0.48395305,1.4829979999999998,1.0004245213396765,4889.123063053288,3004.429848192664
"u[15,258]",-0.25481163780315,-0.2613645,0.3079297489428697,0.31619417612999995,-0.7482707,0.2513232999999996,0.9999393433823602,4753.730797076493,3274.5921501441476
"u[16,258]",-0.256524374205,-0.25633300000000003,0.26872266721293236,0.26514848052,-0.6930402,0.17829309999999987,0.9997457455848406,4596.0323776331,3098.2583284294724
"u[17,258]",0.16659698710125,0.167035,0.26310477861149145,0.26631877083,-0.26725335,0.5988982499999995,1.00019050837686,4913.490444619323,3142.720830253296
"u[18,258]",-0.12172482346225001,-0.12245400000000001,0.2681827202686504,0.26992578837,-0.5579824999999999,0.31869224999999984,1.0011371962973385,5358.9728550018945,2990.8178198480296
"u[19,258]",0.095913664256,0.0951578,0.27382405381343533,0.27352050032999997,-0.3477051,0.5448429499999997,1.0022695970746454,5741.7431388826,2851.749268361978
"u[1,259]",-0.5765173218175,-0.5767439999999999,0.2311378178640144,0.22748569620000014,-0.9568247,-0.1966801500000001,1.000821090756281,5139.157510907188,2843.8326068999536
"u[2,259]",0.01692604301675,0.0181767,0.2363637877595293,0.24206291591999998,-0.3742534,0.4049878499999999,1.0007793617655796,5740.255768630199,3004.6946894820903
"u[3,259]",0.26372025181375,0.262596,0.2399204021546393,0.2355391794,-0.11593659999999999,0.66948465,1.001262096176123,5009.615662987787,3039.5524633207274
"u[4,259]",0.0030239164373749993,-0.00332176,0.25490319523104527,0.26346801272399994,-0.4139977,0.42053944999999987,1.000000023182793,4498.07525466608,3529.5655180682757
"u[5,259]",-0.37109401473825,-0.373499,0.2585218107773761,0.2599568601,-0.7990498999999999,0.046342194999999475,1.000583400506221,4870.278064658069,3476.5847701189323
"u[6,259]",-0.57347188200775,-0.57504,0.24082664355247418,0.24752303519999996,-0.95727245,-0.17173480000000046,1.0002694401071104,5992.967756817614,2933.026096461331
"u[7,259]",-0.59937377884995,-0.595864,0.2590461632097596,0.2610080235,-1.032221,-0.1799079000000001,0.9998467734921497,4146.157127837938,3203.542301665787
"u[8,259]",1.61325351225,1.61042,0.25689541044850966,0.2565491040000001,1.1946095,2.0348574999999993,1.001507778692482,4125.875678820855,3329.6409818770408
"u[9,259]",-0.45090995558325,-0.446477,0.23228329849136997,0.2324827995,-0.83473975,-0.06788938000000018,1.0032630365888928,4737.612596148329,2912.642819707493
"u[10,259]",0.03892803288649999,0.038729849999999996,0.23613329723412937,0.23834700141,-0.348915,0.42213109999999987,1.0000826278496742,4711.53471007186,3159.6980364502783
"u[11,259]",0.963029714975,0.9624625,0.26191745198791055,0.256704777,0.5350736,1.3932815,1.00076756511894,4276.090214636942,3206.580203594217
"u[12,259]",0.283845450526925,0.285698,0.25446055261760187,0.2551784403,-0.1371669,0.7052389999999998,1.0025730605803034,4026.642243969469,3538.2731491106197
"u[13,259]",-0.48595246716,-0.48412,0.2379360093313009,0.24486695729999997,-0.8815435,-0.09463794500000018,1.001354295877448,6317.220657553017,2672.9565219878486
"u[14,259]",-1.075250398575,-1.07728,0.25863571370602145,0.26371525109999994,-1.500434,-0.6519375000000002,1.00132492762593,4418.269042574834,2944.424184379917
"u[15,259]",1.274722259,1.27378,0.2530045972478071,0.25866922200000003,0.85835705,1.6903454999999998,1.0000148100281927,4779.170822817365,3480.118567260585
"u[16,259]",-0.4798059058855,-0.480667,0.24189036800844038,0.24451261590000004,-0.8715055500000001,-0.0879706350000002,1.000401824805475,6161.614576325728,2775.5416399734104
"u[17,259]",-0.3704300658263,-0.372324,0.2345850322432212,0.23441759250000002,-0.75103405,0.012989774999999827,1.0005215245635148,5635.435803334418,3016.117792584448
"u[18,259]",0.3448258851175,0.3488565,0.24375153400151922,0.2372352738,-0.060915704999999994,0.7516999999999999,1.0002543219226534,5366.310250800115,2899.9143837519287
"u[19,259]",0.18053084410450002,0.183884,0.2419202254014504,0.23567995227000002,-0.22205845,0.5695013999999996,1.0003239210309178,5845.219391727544,3154.235953334687
"u[1,260]",0.0552569126675,0.05308885,0.27324320601236285,0.26935483910999997,-0.3928226,0.5044945999999996,1.0010869778953997,5784.829768266664,2666.931521415784
"u[2,260]",-0.33470053903175,-0.3332535,0.25765400137914984,0.25396493220000005,-0.7676898999999999,0.0786310199999999,1.0002664423260748,5833.781476625505,3334.3185194613598
"u[3,260]",0.12020051670402501,0.1152,0.26991207129936134,0.273584178,-0.31091985,0.5794138499999997,1.0003493789239426,5736.425093961437,2962.423692017055
"u[4,260]",0.37255043390225,0.371907,0.30961449445574246,0.312065061,-0.13290354999999998,0.8870358499999997,1.0001334204301882,4478.902261105934,3553.462683071986
"u[5,260]",0.21580176579075,0.2133235,0.3055322549821022,0.3119924136,-0.2871921,0.7059492999999997,1.0009318210738576,4420.891354093533,3125.087533949182
"u[6,260]",0.6154274199499999,0.612467,0.27029100477271634,0.2734944807,0.176329,1.072402,1.0004585463649114,5816.1367110963865,2959.553379616624
"u[7,260]",-1.060696903775,-1.062265,0.30867648846197676,0.3115038969,-1.5724345,-0.546807,1.0011785082934326,4801.9367341882125,2813.696497993992
"u[8,260]",0.2191571398215,0.2145085,0.306485416308573,0.314365596594,-0.2719571,0.7189764,1.0012032353871392,4550.7566086383795,3285.701028442929
"u[9,260]",-0.253403043513975,-0.253352,0.2573668936920564,0.26726044422,-0.6706853,0.16398259999999998,0.9994615330826941,6076.072934186825,3020.574069925111
"u[10,260]",0.325466589311875,0.31884650000000003,0.2660993447247842,0.26654701709999995,-0.1054845,0.7615301999999997,1.0007787864051867,5533.337189922876,3297.641861594736
"u[11,260]",0.6727080779585,0.6747965,0.3047800311421299,0.3009077546999999,0.16895845,1.1801555000000001,1.0000994234536953,4683.502879550722,2744.5055560225337
"u[12,260]",0.075660902628625,0.07706355,0.3096962623934306,0.31084035927,-0.42772114999999994,0.5945368499999998,1.0000651494756534,5321.400195964045,3384.4386044619046
"u[13,260]",0.150993195286,0.153331,0.26801405474869866,0.26750648168999996,-0.29804515000000004,0.5918226,1.001002848025382,5371.71162477239,2569.030723330015
"u[14,260]",-0.70007349566,-0.698283,0.30789396934670155,0.30732963659999996,-1.1954525,-0.1958108500000001,0.9999777149742839,4787.875129982295,3415.5915210032363
"u[15,260]",-0.052539176428,-0.0540912,0.30240607753037885,0.29356102692,-0.56295025,0.4420370999999999,0.9997463383353384,4110.722229318494,3087.2691550895197
"u[16,260]",0.49258399584275,0.494552,0.26504836787506214,0.2676923256,0.05868251000000001,0.9276,1.0009778273849785,4923.919442385817,2912.8928676265905
"u[17,260]",-0.1642177190305,-0.1634605,0.2664617677061318,0.25901881907999996,-0.5984402000000001,0.2707544499999998,1.0000179911911835,5308.340639481142,2506.089769396549
"u[18,260]",-0.3852069709875,-0.3799945,0.2713084941172288,0.27423207419999995,-0.8317563499999999,0.05468801499999933,1.0004909615946018,5657.423806681165,3017.5099410559737
"u[19,260]",-0.36496902813805,-0.365879,0.2670403154178678,0.2614594752,-0.8127613499999999,0.08273342999999997,0.9995712786249584,4867.919683446109,2813.0921215098815
"u[1,261]",-0.947357885475,-0.9460175,0.2684779395994644,0.2699399471999999,-1.3892885000000001,-0.5128518500000001,1.0010676933354825,5913.254725353006,3080.493237428863
"u[2,261]",-0.6381763451804,-0.6397355,0.26398305856844484,0.2656248399,-1.071197,-0.20292685000000005,1.001303602381661,5685.443954758053,3521.0393246307895
"u[3,261]",1.17847373525,1.1791800000000001,0.27063151381329487,0.27714315930000016,0.7336882,1.627374,1.00055797763647,6098.403751938839,3156.057010688442
"u[4,261]",0.167935899856,0.172578,0.3115176143729317,0.31268145194999997,-0.34643609999999997,0.6716037999999999,1.0015263791939775,4233.236572220879,3050.417228217581
"u[5,261]",0.21143649524925,0.223796,0.30943316848390034,0.3153556917,-0.29471049999999993,0.7226528499999999,1.0001523918154556,3763.1410032604463,2881.1908074022012
"u[6,261]",-0.7320532946,-0.7308085,0.263382752405854,0.2614023951,-1.167386,-0.29320945000000015,0.9998961731209662,5162.612577182039,3153.2485869983493
"u[7,261]",0.1529487150360675,0.1552885,0.30541264087627384,0.30064755839999996,-0.36112645,0.65933415,1.0012562564073586,4183.04853560411,3447.790330695908
"u[8,261]",0.202171108715825,0.20526250000000001,0.3014792070173193,0.300448719501,-0.29765630000000004,0.7089176999999999,1.0008584645205216,4154.4721640414555,3350.4010921494023
"u[9,261]",0.22564065685875,0.2196475,0.26779198067448584,0.26744992049999994,-0.20650784999999997,0.6669594499999996,1.0014216978078305,5461.386311114511,3318.94242836946
"u[10,261]",0.861973189615,0.8617125,0.2730314229108384,0.27077242709999993,0.40502045,1.3064984999999998,1.0012097505285038,5383.5224435011505,2930.43574799188
"u[11,261]",0.13178097676482503,0.1345175,0.31205932950218074,0.31646260086,-0.38458349999999997,0.6401658499999999,1.0006514901562016,4364.412082604044,3133.524526792522
"u[12,261]",0.735348011604,0.738718,0.30665334133339406,0.2957438589,0.2209582,1.2478099999999994,1.0004956967619911,4941.554932404419,3261.44447485464
"u[13,261]",-0.35432417991525,-0.356564,0.2637789840704228,0.26734984500000003,-0.7887273,0.07970783499999975,1.0003676149272518,4985.936420899392,2854.8765446447187
"u[14,261]",0.767770043949,0.7689895,0.30787977264773325,0.31183599930000006,0.267976,1.2753744999999999,1.001755638413636,4716.122987934089,3361.0462273974413
"u[15,261]",0.45736735037825005,0.4624965,0.30187701255312094,0.29655558239999996,-0.045857045,0.9454339499999999,1.000176888473983,4066.3470476566677,2899.112070104482
"u[16,261]",-0.18095059834875,-0.18100549999999999,0.2716402468601568,0.275434010607,-0.627936,0.2636666999999999,1.0012117411851387,5858.265864079519,3080.569400779487
"u[17,261]",-0.8919477493,-0.8885075,0.27087247054768865,0.26933652899999994,-1.347233,-0.44900395,1.0006336472534085,4926.699909801765,2993.9868897012284
"u[18,261]",-0.68059168287125,-0.680931,0.26545548090157634,0.2617137411,-1.1183325,-0.2474290000000002,1.0010230546853827,4972.4309859422165,3000.306451704647
"u[19,261]",-0.6674444588525,-0.66892,0.2806292727925521,0.2869335084,-1.1296265,-0.2185801500000001,1.00340257252876,5828.0042488567315,2664.9004784666845
"u[1,262]",-0.5506593457885,-0.5471710000000001,0.2685300377335494,0.26552328180000007,-0.99876225,-0.12230710000000085,1.0009846151641935,6041.679121501197,3270.4986770839937
"u[2,262]",-0.6791990528855,-0.6709065000000001,0.2651249132241782,0.26321339099999996,-1.1111349999999998,-0.23753465000000049,1.0013950238200244,5281.690162041424,3214.2504983074464
"u[3,262]",0.47067798592575,0.4675865,0.2640375129069905,0.26735429279999995,0.03783222,0.9081956999999997,1.0008386566983867,4731.952497314587,3113.1819812229396
"u[4,262]",-0.90901113062,-0.9063405,0.3068306287070027,0.30593376869999994,-1.4098709999999999,-0.40177275000000007,1.0008698319445377,5085.16185937709,3083.5572424939246
"u[5,262]",-0.218836855481175,-0.217674,0.31536388708126706,0.31257200641800004,-0.7402331,0.2943022999999998,1.0012271201826732,4736.225892685414,2860.079729255884
"u[6,262]",0.443125745570425,0.43884650000000003,0.2683932101615983,0.27815206859999997,0.0036893185000000097,0.8813527499999999,0.9998474554088368,5368.230681880562,2881.7534046830706
"u[7,262]",0.579216384882,0.583555,0.3085316607855214,0.3212794199999999,0.0751726,1.0924185,0.9997599237213892,4275.054512462889,3284.5470900358027
"u[8,262]",0.965242684939,0.9665165,0.3077606091980431,0.3065431173,0.46325170000000004,1.4683689999999998,1.0028510117782459,4227.980216231597,3049.8941797828297
"u[9,262]",-0.149097636322715,-0.14860600000000002,0.2710058896512969,0.2679124916999999,-0.5902589500000001,0.29838209999999976,1.002307006808724,4548.930689135814,3107.1845706861063
"u[10,262]",0.79446478654975,0.7968435,0.26691502427604175,0.26834392830000003,0.35936015,1.226184,1.0008584054386416,5653.467601174936,3102.8167500754157
"u[11,262]",-0.80635098881,-0.8103665,0.30716902917450783,0.3023140007999999,-1.3116595000000002,-0.2924106,0.9998625235578398,5047.667073312059,3475.5128562108735
"u[12,262]",-0.1190547925645,-0.1107985,0.3099329560602676,0.30876427449,-0.63821565,0.3936665499999999,1.0007214188423414,4234.207470402841,3247.7505734958195
"u[13,262]",0.264241366599,0.2580655,0.272883168337831,0.27173997185999993,-0.18528914999999999,0.7145441999999999,1.0014158167322935,4867.624617898082,2881.2371398063997
"u[14,262]",0.2774675160336525,0.2738585,0.3135058178692038,0.32360384028,-0.2363542,0.7897873499999997,1.001568402538027,4383.558366264355,3213.8322773988903
"u[15,262]",1.13900440665,1.135895,0.3131131844644009,0.3160213791,0.61651805,1.6492624999999992,1.0007388132080035,4581.742506980228,3385.0975742189366
"u[16,262]",0.2914565483865,0.2895405,0.26460089694421435,0.27281396729999996,-0.13244399999999998,0.7259365,1.000130563457149,4991.770286075828,2930.7343908590988
"u[17,262]",-0.43346129445925,-0.4295685,0.2762334532017369,0.2788540797,-0.89081615,0.01896855999999987,1.000701931967222,5853.954527564744,3075.0540052690494
"u[18,262]",-0.6622743860985,-0.6621969999999999,0.27056299024846675,0.2738117570999999,-1.112077,-0.20837145000000015,1.0012222312161092,4642.285659666894,2859.357560072582
"u[19,262]",-0.6969519426975,-0.6947289999999999,0.26956197295338846,0.26990510610000007,-1.148156,-0.2541085000000001,1.0006767043126088,5581.149565881956,3159.18678972412
"u[1,263]",0.245271828963975,0.2440725,0.27131500463064906,0.2795486778,-0.19733905,0.6946658499999999,1.0007813866601718,5771.365880251157,2887.5917491042082
"u[2,263]",0.542320256446,0.5377529999999999,0.2643555686957589,0.2662178799,0.10949495000000004,0.9821694999999999,0.9998941396981865,6114.239819124574,3243.513212756545
"u[3,263]",0.231225559295675,0.2294515,0.2760058543744467,0.27876467892,-0.22220084999999998,0.6859828999999998,1.000724371152005,4687.904882970085,3049.399169899468
"u[4,263]",-0.74529329475225,-0.741962,0.30868887888936497,0.3138219419999999,-1.244366,-0.23719190000000018,0.9997875753268071,3910.648850359731,3412.4168457272863
"u[5,263]",-0.6412366790590001,-0.640472,0.30389041146031315,0.30598195319999993,-1.1426865,-0.13955905000000007,1.001152370515745,3663.1433997393697,3055.201645467324
"u[6,263]",0.72156040163,0.7241569999999999,0.26761126681077024,0.2646181545,0.2725251000000001,1.1597225,0.9997005163494482,5764.843671735808,2702.348858818476
"u[7,263]",0.9839156315500001,0.983764,0.3104418646828266,0.31079150759999996,0.47687060000000003,1.4959704999999999,1.0002438866679202,4003.917003476036,3240.2329412627505
"u[8,263]",0.6768420836875,0.667672,0.3111095005333888,0.31102056930000005,0.17033364999999998,1.1949169999999998,1.0014940785418451,3865.3816051508466,3413.8644497359032
"u[9,263]",-0.0766343138855,-0.07917495,0.27309293194378004,0.2740927098,-0.5239355499999999,0.36696114999999996,1.0031558605367774,5241.60722081354,2844.0272011311313
